,index,label,prediction,FinalLabel
395,157,2,2,True
396,368,7,3,False
397,53,1,1,True
398,322,6,3,False
399,56,1,0,False
400,362,7,8,False
401,151,2,3,False
402,119,2,2,True
403,68,1,1,True
404,301,5,2,False
405,350,6,3,False
406,209,3,2,False
407,464,11,11,True
408,305,5,3,False
409,3,0,1,False
410,221,4,4,True
411,6,0,0,True
412,366,7,4,False
413,136,2,1,False
414,213,4,2,False
415,379,7,5,False
416,466,11,5,False
417,206,3,2,False
418,351,6,5,False
419,215,4,3,False
420,420,9,5,False
421,153,2,3,False
422,244,4,3,False
423,29,0,0,True
424,371,7,6,False
425,67,1,0,False
426,192,3,2,False
427,448,10,9,False
428,14,0,0,True
429,116,2,2,True
430,336,6,3,False
431,52,1,0,False
432,103,2,3,False
433,413,8,6,False
434,334,6,3,False
435,219,4,3,False
436,361,7,8,False
437,94,1,1,True
438,412,8,3,False
439,306,5,3,False
440,408,8,5,False
441,174,3,2,False
442,452,10,5,False
443,374,7,5,False
444,259,4,3,False
445,391,8,8,True
446,257,4,3,False
447,83,1,1,True
448,148,2,3,False
449,47,1,1,True
450,347,6,3,False
451,476,11,11,True
452,348,6,7,False
453,430,9,4,False
454,230,4,3,False
455,121,2,2,True
456,261,5,4,False
457,436,9,11,False
458,170,3,3,True
459,468,11,3,False
460,77,1,1,True
461,457,10,7,False
462,117,2,2,True
463,278,5,4,False
464,111,2,2,True
465,247,4,3,False
466,13,0,0,True
467,20,0,0,True
468,424,9,7,False
469,197,3,2,False
470,44,1,1,True
471,185,3,3,True
472,449,10,5,False
473,234,4,3,False
474,237,4,3,False
475,212,3,7,False
476,454,10,7,False
477,277,5,4,False
478,205,3,5,False
479,199,3,2,False
480,400,8,5,False
481,469,11,5,False
482,239,4,3,False
483,63,1,1,True
